Date,OperatingIncome,GrossProfit,SellingAndMarketingExpense,OperatingRevenue,TotalRevenue,SellingGeneralAndAdministration,TotalExpenses,EBIT,NetIncome,AccountsPayable,CashAndCashEquivalents,RetainedEarnings,Properties,Inventory,ShareIssued,AccountsReceivable,LongTermDebt,OrdinarySharesNumber,CommonStock,TotalCapitalization,Exchange,Buy_Close,Sale_Close,Year,COMPANY
1996-12-31,397900000.0,1296800000.0,NA,2537500000.0,2537500000.0,795400000.0,2139600000.0,397900000.0,205200000.0,2626700000.0,468500000.0,859700000.0,-1.0,NA,243395637,-1.0,347000000.0,243395637,-1.0,1219000000.0,NYSE,-1,NA,1996,IPG
1997-12-31,490700000.0,1571800000.0,NA,3125800000.0,3125800000.0,950300000.0,2635100000.0,490700000.0,239100000.0,3013600000.0,715200000.0,1036300000.0,-1.0,NA,261638000,-1.0,452700000.0,261638000,-1.0,1559900000.0,NYSE,314.375,378.625,1997,IPG
1998-12-31,497200000.0,4023400000.0,NA,3844300000.0,3844300000.0,3347100000.0,3347100000.0,497200000.0,309900000.0,3613700000.0,808800000.0,1116400000.0,-1.0,NA,279070000,-1.0,506600000.0,279070000,-1.0,1771700000.0,NYSE,NA,83.595,1998,IPG
1999-12-31,601400000.0,4643200000.0,NA,4427300000.0,4427300000.0,3825900000.0,3825900000.0,601400000.0,321900000.0,4541700000.0,981400000.0,1325300000.0,-1.0,NA,287658000,-1.0,867300000.0,287658000,29700000.0,2495400000.0,NYSE,47.375,NA,1999,IPG
2000-12-31,833522000.0,5812908000.0,NA,5625845000.0,5625845000.0,4679845000.0,4792323000.0,833522000.0,358658000.0,4590361000.0,708312000.0,1627163000.0,-1.0,NA,314672000,-1.0,1505061000.0,314672000,32013000.0,3551417000.0,NYSE,NA,31.38,2000,IPG
2001-12-31,402000000.0,-1.0,NA,6723200000.0,6723200000.0,5845000000.0,6321200000.0,402000000.0,-534500000.0,4555500000.0,935200000.0,868300000.0,0.0,NA,378500000,4673200000.0,2480600000.0,378500000,38600000.0,4320700000.0,NYSE,NA,9.805,2001,IPG
2002-12-31,417900000.0,-1.0,NA,6203600000.0,6203600000.0,5645600000.0,5785700000.0,417900000.0,99500000.0,5125500000.0,933000000.0,858000000.0,0.0,NA,386200000,4517600000.0,1817700000.0,386200000,38900000.0,3917700000.0,NYSE,9.3,16.93,2002,IPG
2003-12-31,227800000.0,-1.0,NA,5863400000.0,5863400000.0,5337400000.0,5635600000.0,227800000.0,-451700000.0,5240400000.0,2005700000.0,406300000.0,0.0,NA,418100000,4593900000.0,2191700000.0,418100000,41800000.0,4797600000.0,NYSE,15.38,13.2,2003,IPG
2004-12-31,-32100000.0,-1.0,NA,6387000000.0,6387000000.0,5983300000.0,6419100000.0,-32100000.0,-538400000.0,6128700000.0,1550400000.0,-578200000.0,0.0,NA,424700000,4907500000.0,1936000000.0,424700000,42500000.0,3654300000.0,NYSE,12.18,10.48,2004,IPG
2005-12-31,-111500000.0,-1.0,NA,6274300000.0,6274300000.0,6287200000.0,6385800000.0,-111500000.0,-262900000.0,4245400000.0,2075900000.0,-841100000.0,0.0,NA,429900000,4015700000.0,2183000000.0,429900000,43000000.0,4128300000.0,NYSE,9.72,12.45,2005,IPG
2006-12-31,132400000.0,-1.0,NA,6190800000.0,6190800000.0,6023100000.0,6058400000.0,132400000.0,-31700000.0,4124100000.0,1955700000.0,-899200000.0,0.0,NA,468600000,4956300000.0,2248600000.0,468600000,45600000.0,4189200000.0,NYSE,12.33,8.28,2006,IPG
2007-12-31,386900000.0,-1.0,NA,6554200000.0,6554200000.0,6184000000.0,6167300000.0,386900000.0,167600000.0,4124300000.0,2014900000.0,-741100000.0,0.0,NA,471200000,5343300000.0,2044100000.0,471200000,45900000.0,4376300000.0,NYSE,8.55,3.62,2007,IPG
2008-12-31,606800000.0,-1.0,NA,6962700000.0,6962700000.0,6355900000.0,6355900000.0,606800000.0,295000000.0,4022600000.0,2107200000.0,-446100000.0,0.0,NA,476940074,4846000000.0,1786900000.0,476540074,46400000.0,4262500000.0,NYSE,4.45,8.26,2008,IPG
2009-12-31,345900000.0,6027600000.0,NA,6027600000.0,6027600000.0,5681700000.0,5681700000.0,388000000.0,121300000.0,4003900000.0,2495200000.0,-324800000.0,0.0,NA,486500000,4856600000.0,1638000000.0,486100000,47100000.0,4135700000.0,NYSE,8.49,12.61,2009,IPG
2010-12-31,552600000.0,6531900000.0,NA,6531900000.0,6531900000.0,5979300000.0,5979300000.0,590300000.0,261100000.0,4474500000.0,2675700000.0,-63700000.0,0.0,NA,489499999,5534700000.0,1583300000.0,489100000,47500000.0,4112300000.0,NYSE,12.62,11.82,2010,IPG
2011-12-31,688200000.0,7014600000.0,NA,7014600000.0,7014600000.0,6326400000.0,6326400000.0,875200000.0,532300000.0,6647200000.0,2302700000.0,405100000.0,0.0,NA,491400000,4425400000.0,1210900000.0,449500000,48200000.0,3672600000.0,NYSE,11.16,12.97,2011,IPG
2012-12-31,678300000.0,2564300000.0,NA,6956200000.0,6956200000.0,1886000000.0,6277900000.0,808300000.0,446700000.0,6584800000.0,2574800000.0,738300000.0,0.0,NA,492100000,4496600000.0,2060800000.0,417500000,48800000.0,4481400000.0,NYSE,12.91,NA,2012,IPG
2013-12-31,658900000.0,2576800000.0,NA,7122300000.0,7122300000.0,1917900000.0,6463400000.0,590700000.0,267900000.0,6914200000.0,1636800000.0,864500000.0,0.0,NA,532300000,4565400000.0,1129800000.0,424500000,53000000.0,3345000000.0,NYSE,NA,22.905,2013,IPG
2014-12-31,788600000.0,2716700000.0,NA,7537100000.0,7537100000.0,1928100000.0,6748500000.0,805600000.0,477100000.0,6558000000.0,1660600000.0,1183300000.0,0.0,NA,414600000,4376600000.0,1623500000.0,413800000,41200000.0,3739800000.0,NYSE,NA,22.16,2014,IPG
2015-12-31,871100000.0,2756100000.0,NA,7613800000.0,7613800000.0,1885000000.0,6742700000.0,848000000.0,454600000.0,6672000000.0,1502900000.0,1437600000.0,0.0,NA,406300000,4361000000.0,1610300000.0,403200000,40400000.0,3575800000.0,NYSE,23.07,NA,2015,IPG
2016-12-31,938000000.0,2808500000.0,NA,7846600000.0,7846600000.0,1870500000.0,6908600000.0,920800000.0,608500000.0,6303600000.0,1097600000.0,1804300000.0,0.0,NA,394300000,4389700000.0,1280700000.0,391600000,39400000.0,3297800000.0,NYSE,NA,23.76,2016,IPG
2017-12-31,973600000.0,2814300000.0,NA,7882400000.0,7882400000.0,1840700000.0,6908800000.0,966800000.0,579000000.0,6907800000.0,790900000.0,2093600000.0,0.0,NA,386200000,4585000000.0,1285600000.0,383200000,38600000.0,3486600000.0,NYSE,22.67,NA,2017,IPG
2018-12-31,1008800000.0,1378200000.0,NA,9714400000.0,9714400000.0,166500000.0,8705600000.0,961000000.0,618900000.0,6698100000.0,673400000.0,2400100000.0,0.0,NA,383600000,7027200000.0,3660200000.0,383600000,38300000.0,6053400000.0,NYSE,21.17,NA,2018,IPG
2019-12-31,1119900000.0,1492200000.0,NA,10221300000.0,10221300000.0,93800000.0,9101400000.0,1077600000.0,656000000.0,7205400000.0,1192200000.0,2689900000.0,0.0,NA,387000000,7143300000.0,2771900000.0,387000000,38700000.0,5547800000.0,NYSE,14.54,NA,2019,IPG
2020-12-31,1002200000.0,1351600000.0,NA,9061000000.0,9061000000.0,58800000.0,8058800000.0,553500000.0,351100000.0,7269700000.0,2509000000.0,2636900000.0,0.0,NA,390900000,6467100000.0,2915800000.0,390900000,39000000.0,5810800000.0,NYSE,29.35,0.54,2020,IPG
1986-03-31,8400000.0,32600000.0,NA,429000000.0,429000000.0,22200000.0,420600000.0,8400000.0,6000000.0,-1.0,46500000.0,2400000.0,-1.0,36500000.0,44298351,-1.0,46200000.0,44298351,-1.0,87700000.0,NYSE,-1,0,1986,CAH
1987-03-31,12400000.0,50200000.0,NA,652300000.0,652300000.0,34200000.0,639900000.0,12400000.0,5400000.0,-1.0,10500000.0,7500000.0,-1.0,69900000.0,44392804,-1.0,55500000.0,44392804,-1.0,102200000.0,NYSE,-1,0,1987,CAH
1988-03-31,13000000.0,37200000.0,NA,524600000.0,524600000.0,22200000.0,511600000.0,13000000.0,6600000.0,-1.0,4000000.0,5300000.0,-1.0,75000000.0,45428786,-1.0,50300000.0,45428786,-1.0,104300000.0,NYSE,-1,0,1988,CAH
1989-03-31,18200000.0,50300000.0,NA,700400000.0,700400000.0,29300000.0,682200000.0,18200000.0,8800000.0,-1.0,9300000.0,9200000.0,-1.0,112700000.0,46169415,-1.0,49800000.0,46169415,-1.0,117700000.0,NYSE,-1,0,1989,CAH
1990-03-31,24800000.0,63300000.0,NA,873900000.0,873900000.0,35400000.0,849100000.0,24800000.0,12800000.0,63800000.0,7500000.0,21300000.0,-1.0,118500000.0,69851574,-1.0,4700000.0,69851574,-1.0,129600000.0,NYSE,-1,0,1990,CAH
1991-03-31,34700000.0,87100000.0,NA,1184300000.0,1184300000.0,47800000.0,1149600000.0,34700000.0,17400000.0,91700000.0,57900000.0,37700000.0,-1.0,186900000.0,78680660,-1.0,89600000.0,78680660,-1.0,283000000.0,NYSE,-1,0,1991,CAH
1992-03-31,47400000.0,115500000.0,NA,1647600000.0,1647600000.0,62500000.0,1600200000.0,47400000.0,25200000.0,133000000.0,3700000.0,61500000.0,-1.0,346500000.0,79238381,-1.0,188100000.0,79238381,-1.0,407400000.0,NYSE,-1,0,1992,CAH
1993-03-31,59000000.0,134000000.0,NA,1966500000.0,1966500000.0,67800000.0,1907500000.0,59000000.0,33600000.0,168400000.0,66600000.0,93600000.0,-1.0,318700000.0,80478261,-1.0,185300000.0,80478261,-1.0,440900000.0,NYSE,-1,0,1993,CAH
1994-06-30,86000000.0,372200000.0,NA,5790400000.0,5790400000.0,269200000.0,5704400000.0,86000000.0,35100000.0,705700000.0,54900000.0,120400000.0,-1.0,868200000.0,127499250,-1.0,210100000.0,127499250,-1.0,578600000.0,NYSE,-1,0,1994,CAH
1995-06-30,163700000.0,485700000.0,NA,7806100000.0,7806100000.0,300800000.0,7642400000.0,163700000.0,85000000.0,950000000.0,40600000.0,209800000.0,-1.0,1071800000.0,141568961,-1.0,209300000.0,141568961,-1.0,757500000.0,NYSE,-1,0,1995,CAH
1996-06-30,282000000.0,747800000.0,NA,8862400000.0,8862400000.0,433300000.0,8580400000.0,282000000.0,111900000.0,1126100000.0,287800000.0,455700000.0,-1.0,1238200000.0,215864703,-1.0,265100000.0,215864703,-1.0,1195800000.0,NYSE,-1,NA,1996,CAH
1997-06-30,391300000.0,956200000.0,NA,10968000000.0,10968000000.0,513600000.0,10576700000.0,391300000.0,181100000.0,1136000000.0,243100000.0,699400000.0,-1.0,1453100000.0,244871374,-1.0,277800000.0,244871374,-1.0,1610000000.0,NYSE,NA,NA,1997,CAH
1998-06-30,473700000.0,1105800000.0,NA,15918100000.0,15918100000.0,567800000.0,15444400000.0,473700000.0,247100000.0,1622400000.0,305000000.0,928200000.0,-1.0,1895500000.0,249576225,-1.0,272600000.0,249576225,-1.0,1897800000.0,NYSE,44,NA,1998,CAH
1999-06-30,1023600000.0,2821900000.0,NA,25033600000.0,25033600000.0,1564800000.0,24010000000.0,1023600000.0,456300000.0,2360800000.0,165200000.0,2439100000.0,-1.0,2931400000.0,410850001,-1.0,1223900000.0,410850001,1090000000.0,4686900000.0,NYSE,NA,NA,1999,CAH
2000-06-30,1259700000.0,3133000000.0,NA,29870600000.0,29870600000.0,1627400000.0,28610900000.0,1259700000.0,679700000.0,3030900000.0,504600000.0,3173400000.0,-1.0,3865300000.0,414750001,-1.0,1485800000.0,414750001,1227900000.0,5467000000.0,NYSE,63.48,NA,2000,CAH
2001-06-30,1487100000.0,3611600000.0,NA,47947600000.0,47947600000.0,1999600000.0,46460500000.0,1487100000.0,857400000.0,5319900000.0,934100000.0,4146000000.0,0.0,6286100000.0,448700000,2408700000.0,1871000000.0,448700000,1893100000.0,7308100000.0,NYSE,NA,NA,2001,CAH
2002-06-30,1833800000.0,4046200000.0,NA,51135700000.0,51135700000.0,2073800000.0,49301900000.0,1833800000.0,1056200000.0,5504500000.0,1382000000.0,5156100000.0,0.0,7361000000.0,448800000,2295400000.0,2207000000.0,448800000,2105200000.0,8600000000.0,NYSE,NA,NA,2002,CAH
2003-06-30,2316300000.0,4510000000.0,NA,56737000000.0,56737000000.0,2228200000.0,54420700000.0,2316300000.0,1405800000.0,5288400000.0,1724000000.0,6517300000.0,0.0,7623300000.0,448400000,2784400000.0,2471900000.0,448400000,2403700000.0,10230000000.0,NYSE,NA,NA,2003,CAH
2004-06-30,2382000000.0,4741200000.0,NA,65053500000.0,65053500000.0,2346500000.0,62671500000.0,2382000000.0,1474500000.0,6432400000.0,1096000000.0,7888000000.0,0.0,7471300000.0,430900000,3432700000.0,2834700000.0,430900000,2653800000.0,10811000000.0,NYSE,54.68,73.18,2004,CAH
2005-06-30,2014700000.0,5006500000.0,NA,74910700000.0,74910700000.0,2861500000.0,72896000000.0,2014700000.0,1050700000.0,7618400000.0,1411700000.0,8874200000.0,0.0,7380000000.0,426200000,3451000000.0,2319900000.0,426200000,2765500000.0,10912900000.0,NYSE,NA,NA,2005,CAH
2006-06-30,2053900000.0,5280900000.0,NA,81363600000.0,81363600000.0,3199300000.0,79309700000.0,2053900000.0,1000100000.0,9009300000.0,1320900000.0,9760500000.0,0.0,7714200000.0,410800000,4111600000.0,2599700000.0,410800000,3195500000.0,11090400000.0,NYSE,NA,NA,2006,CAH
2007-06-30,1515300000.0,5245300000.0,NA,86852000000.0,86852000000.0,3082300000.0,85336700000.0,1515300000.0,1931100000.0,9162200000.0,1308800000.0,11539900000.0,0.0,7383200000.0,364529773,4714400000.0,3457300000.0,364529773,0.0,10834200000.0,NYSE,54.27,NA,2007,CAH
2008-06-30,2186900000.0,5634100000.0,NA,91091400000.0,91091400000.0,3414800000.0,88904500000.0,2186900000.0,1300600000.0,8311800000.0,1291300000.0,5016200000.0,0.0,6768800000.0,364700000,5006900000.0,3687400000.0,357100000,0.0,11434900000.0,NYSE,31.16,45.345,2008,CAH
2009-06-30,2088100000.0,5526400000.0,NA,99512400000.0,99512400000.0,3438300000.0,97424300000.0,1885700000.0,1151600000.0,9138000000.0,1847500000.0,5953900000.0,0.0,7145500000.0,361300000,5643600000.0,3280000000.0,357600000,0.0,12004700000.0,NYSE,NA,NA,2009,CAH
2010-06-30,1372700000.0,3780700000.0,NA,98502800000.0,98502800000.0,2408000000.0,97130100000.0,1372700000.0,642200000.0,9494900000.0,2755300000.0,2647200000.0,0.0,6355900000.0,363600000,5170600000.0,1896100000.0,356400000,0.0,5276100000.0,NYSE,NA,NA,2010,CAH
2011-06-30,1567200000.0,4162000000.0,NA,102644200000.0,102644200000.0,2594800000.0,101077000000.0,1567200000.0,959000000.0,11331500000.0,1929300000.0,3331400000.0,0.0,7334200000.0,363600000,6155700000.0,2175300000.0,351100000,0.0,8023900000.0,NYSE,NA,NA,2011,CAH
2012-06-30,1831000000.0,4541000000.0,NA,107552000000.0,107552000000.0,2677000000.0,105721000000.0,1793000000.0,1069000000.0,11726000000.0,2274000000.0,4093000000.0,0.0,7864000000.0,364000000,6355000000.0,2418000000.0,343000000,2930000000.0,8662000000.0,NYSE,NA,NA,2012,CAH
2013-06-30,1888000000.0,4921000000.0,NA,101093000000.0,101093000000.0,2875000000.0,99205000000.0,1011000000.0,334000000.0,12295000000.0,1901000000.0,4038000000.0,0.0,8373000000.0,364000000,6304000000.0,3686000000.0,339000000,2953000000.0,9661000000.0,NYSE,NA,NA,2013,CAH
2014-06-30,1910000000.0,5161000000.0,NA,91084000000.0,91084000000.0,3028000000.0,89174000000.0,1931000000.0,1166000000.0,12149000000.0,2865000000.0,4774000000.0,0.0,8266000000.0,364000000,5380000000.0,3171000000.0,337000000,2980000000.0,9572000000.0,NYSE,NA,NA,2014,CAH
2015-06-30,2191000000.0,5712000000.0,NA,102531000000.0,102531000000.0,3240000000.0,100340000000.0,2108000000.0,1215000000.0,14368000000.0,4616000000.0,5521000000.0,0.0,9211000000.0,364000000,6523000000.0,5211000000.0,328000000,3003000000.0,11467000000.0,NYSE,NA,NA,2015,CAH
2016-06-30,2436000000.0,6543000000.0,NA,121546000000.0,121546000000.0,3648000000.0,119110000000.0,2454000000.0,1427000000.0,17306000000.0,2356000000.0,6419000000.0,0.0,10615000000.0,364000000,7405000000.0,4952000000.0,322000000,3010000000.0,11506000000.0,NYSE,NA,NA,2016,CAH
2017-06-30,2242000000.0,6544000000.0,NA,129976000000.0,129976000000.0,3775000000.0,127734000000.0,2125000000.0,1288000000.0,17906000000.0,6879000000.0,4967000000.0,0.0,11301000000.0,327000000,8048000000.0,9068000000.0,316000000,2697000000.0,15876000000.0,NYSE,NA,NA,2017,CAH
2018-06-30,1878000000.0,7181000000.0,NA,136809000000.0,136809000000.0,4596000000.0,134931000000.0,101000000.0,256000000.0,19677000000.0,1763000000.0,4645000000.0,0.0,12308000000.0,327000000,7800000000.0,8012000000.0,309000000,2730000000.0,14071000000.0,NYSE,NA,55.463,2018,CAH
2019-06-30,1733000000.0,6834000000.0,NA,145534000000.0,145534000000.0,4480000000.0,143801000000.0,2045000000.0,1363000000.0,21535000000.0,2531000000.0,5434000000.0,0.0,12822000000.0,327000000,8448000000.0,7579000000.0,299000000,2763000000.0,13907000000.0,NYSE,NA,54.208,2019,CAH
2020-06-30,1772000000.0,6868000000.0,NA,152922000000.0,152922000000.0,4572000000.0,151150000000.0,-3534000000.0,-3696000000.0,21374000000.0,2771000000.0,1170000000.0,0.0,13198000000.0,327000000,8264000000.0,6765000000.0,293000000,2789000000.0,8554000000.0,NYSE,NA,0.491,2020,CAH
2021-06-30,1794000000.0,6778000000.0,NA,162467000000.0,162467000000.0,4533000000.0,160673000000.0,503000000.0,611000000.0,23700000000.0,3407000000.0,1205000000.0,0.0,14594000000.0,327000000,9103000000.0,5365000000.0,291000000,2806000000.0,7156000000.0,NYSE,-1,0,2021,CAH
1986-12-31,50800000.0,90400000.0,NA,147600000.0,147600000.0,-1.0,96800000.0,50800000.0,17200000.0,-1.0,24000000.0,47700000.0,-1.0,6400000.0,56715000,-1.0,194700000.0,56715000,-1.0,323300000.0,NYSE,-1,0,1986,LUMN
1987-12-31,52500000.0,96400000.0,NA,156900000.0,156900000.0,-1.0,104400000.0,52500000.0,23300000.0,-1.0,23700000.0,60700000.0,-1.0,7100000.0,59601000,-1.0,181600000.0,59601000,-1.0,326300000.0,NYSE,-1,0,1987,LUMN
1988-12-31,46400000.0,86100000.0,NA,184000000.0,184000000.0,-1.0,137600000.0,46400000.0,23400000.0,-1.0,16500000.0,73300000.0,-1.0,5600000.0,91283000,-1.0,180100000.0,91283000,-1.0,332500000.0,NYSE,-1,0,1988,LUMN
1989-12-31,50600000.0,97100000.0,NA,213200000.0,213200000.0,-1.0,162600000.0,50600000.0,22200000.0,11900000.0,44000000.0,83300000.0,-1.0,5400000.0,102873000,-1.0,257700000.0,102873000,0.0,515800000.0,NYSE,-1,0,1989,LUMN
1990-12-31,61100000.0,113200000.0,NA,248800000.0,248800000.0,-1.0,187700000.0,61100000.0,31100000.0,13800000.0,32600000.0,101500000.0,-1.0,4000000.0,103925000,-1.0,230700000.0,103925000,0.0,511700000.0,NYSE,-1,0,1990,LUMN
1991-12-31,75100000.0,132400000.0,NA,281000000.0,281000000.0,-1.0,205900000.0,75100000.0,37400000.0,18400000.0,11600000.0,125500000.0,-1.0,3800000.0,105717000,-1.0,254800000.0,105717000,0.0,574800000.0,NYSE,-1,0,1991,LUMN
1992-12-31,109600000.0,180400000.0,NA,356800000.0,356800000.0,-1.0,247200000.0,109600000.0,44300000.0,34600000.0,9800000.0,155700000.0,-1.0,4500000.0,109927000,-1.0,391900000.0,109927000,0.0,777400000.0,NYSE,-1,0,1992,LUMN
1993-12-31,124800000.0,211000000.0,NA,433200000.0,433200000.0,-1.0,308400000.0,124800000.0,69000000.0,49500000.0,9800000.0,208900000.0,-1.0,4400000.0,115319000,-1.0,460900000.0,115319000,0.0,974700000.0,NYSE,-1,0,1993,LUMN
1994-12-31,169400000.0,273000000.0,NA,540200000.0,540200000.0,-1.0,370800000.0,169400000.0,100200000.0,52300000.0,7200000.0,292000000.0,-1.0,7100000.0,120441000,-1.0,518600000.0,120441000,0.0,1168800000.0,NYSE,-1,0,1994,LUMN
1995-12-31,202800000.0,316600000.0,NA,644800000.0,644800000.0,-1.0,442000000.0,202800000.0,114800000.0,55300000.0,8500000.0,387400000.0,-1.0,6600000.0,133029929,-1.0,622900000.0,133029929,0.0,1511400000.0,NYSE,-1,0,1995,LUMN
1996-12-31,223300000.0,355300000.0,NA,749700000.0,749700000.0,-1.0,526400000.0,223300000.0,129100000.0,60500000.0,8400000.0,494700000.0,-1.0,8200000.0,134705605,-1.0,625900000.0,134705605,0.0,1654000000.0,NYSE,-1,NA,1996,LUMN
1997-12-31,267700000.0,427200000.0,NA,901500000.0,901500000.0,-1.0,633800000.0,267700000.0,256000000.0,83400000.0,26000000.0,728000000.0,-1.0,22000000.0,136722620,-1.0,2609500000.0,136722620,0.0,3909800000.0,NYSE,27.375,NA,1997,LUMN
1998-12-31,402000000.0,730600000.0,NA,1499300000.0,1499300000.0,-1.0,1097300000.0,402000000.0,228800000.0,87600000.0,5700000.0,932600000.0,-1.0,23700000.0,138151041,-1.0,2558000000.0,138151041,0.0,4089500000.0,NYSE,46,NA,1998,LUMN
1999-12-31,508100000.0,856900000.0,NA,1676700000.0,1676700000.0,-1.0,1168600000.0,508100000.0,239800000.0,78500000.0,56600000.0,1147000000.0,-1.0,28800000.0,139946000,-1.0,2078300000.0,139946000,139900000.0,3926300000.0,NYSE,374.375,NA,1999,LUMN
2000-12-31,525413000.0,913469000.0,NA,1845926000.0,1845926000.0,-1.0,1320513000.0,525413000.0,231474000.0,127287000.0,19039000.0,1351626000.0,-1.0,38532000.0,140667251,307165000.0,3050292000.0,140667251,140667000.0,5082371000.0,NYSE,28.85,NA,2000,LUMN
2001-12-31,557919000.0,1031303000.0,NA,2117469000.0,2117469000.0,-1.0,1559550000.0,557919000.0,343031000.0,87439000.0,13362000.0,1666004000.0,-1.0,20239000.0,141232806,147259000.0,2087500000.0,141232806,141233000.0,4424880000.0,NYSE,NA,NA,2001,LUMN
2002-12-31,575406000.0,998307000.0,NA,1971996000.0,1971996000.0,11275000.0,1396590000.0,575406000.0,801624000.0,64825000.0,3661000.0,2437472000.0,-1.0,10150000.0,142955839,161319000.0,3578132000.0,142955839,142956000.0,6666136000.0,NYSE,NA,NA,2002,LUMN
2003-12-31,750396000.0,1221037000.0,NA,2380745000.0,2380745000.0,-1.0,1630349000.0,750396000.0,344707000.0,113274000.0,203181000.0,2750162000.0,-1.0,9229000.0,144364168,236187000.0,3109302000.0,144364168,144364000.0,6587818000.0,NYSE,27.15,NA,2003,LUMN
2004-12-31,753953000.0,1651959000.0,NA,2407372000.0,2407372000.0,397102000.0,1653419000.0,753953000.0,337244000.0,141618000.0,167215000.0,3055545000.0,0.0,5361000.0,132373912,232580000.0,2762019000.0,132373912,132374000.0,6171784000.0,NYSE,32.84,NA,2004,LUMN
2005-12-31,736403000.0,1657323000.0,NA,2479252000.0,2479252000.0,388989000.0,1742849000.0,736403000.0,334479000.0,104444000.0,158846000.0,3358162000.0,-1.0,6998000.0,131074399,236714000.0,2376070000.0,131074399,131074000.0,5993343000.0,NYSE,NA,NA,2005,LUMN
2006-12-31,665538000.0,1559316000.0,NA,2447730000.0,2447730000.0,370272000.0,1782192000.0,665538000.0,370027000.0,129350000.0,25668000.0,3150933000.0,-1.0,6628000.0,113253889,227346000.0,2412852000.0,113253889,113254000.0,5603803000.0,NYSE,45.59,36.015,2006,LUMN
2007-12-31,793078000.0,1718866000.0,NA,2656241000.0,2656241000.0,389533000.0,1863163000.0,793078000.0,418370000.0,178018000.0,34402000.0,3245302000.0,-1.0,8558000.0,108491736,223027000.0,2734357000.0,108491736,108492000.0,6143562000.0,NYSE,33.75,27.33,2007,LUMN
2008-12-31,721352000.0,1644274000.0,NA,2599747000.0,2599747000.0,399136000.0,1878395000.0,721352000.0,365732000.0,135086000.0,243327000.0,3146255000.0,-1.0,8862000.0,100138412,153838000.0,3294119000.0,100138412,100277000.0,6457359000.0,NYSE,NA,36.78,2008,LUMN
2009-12-31,1233101000.0,3222152000.0,NA,4974239000.0,4974239000.0,1014341000.0,3741138000.0,1184926000.0,647211000.0,394687000.0,161807000.0,3232769000.0,8562067000.0,35755000.0,299189279,685589000.0,7253653000.0,299189279,299189000.0,16714592000.0,NYSE,NA,43.4,2009,LUMN
2010-12-31,2059944000.0,4631486000.0,NA,7041534000.0,7041534000.0,1137989000.0,4981590000.0,2089563000.0,947705000.0,299619000.0,172943000.0,3302469000.0,8669420000.0,32717000.0,304947538,712814000.0,7316004000.0,304947538,304948000.0,16957245000.0,NYSE,NA,NA,2010,LUMN
2011-12-31,2025000000.0,9026000000.0,NA,15351000000.0,15351000000.0,2975000000.0,13326000000.0,2020000000.0,573000000.0,1399000000.0,128000000.0,2319000000.0,0.0,-1.0,618514000,1952000000.0,21356000000.0,618514000,619000000.0,42183000000.0,NYSE,38.73,NA,2011,LUMN
2012-12-31,2713000000.0,10737000000.0,NA,17320000000.0,18376000000.0,3244000000.0,15663000000.0,2569000000.0,777000000.0,1207000000.0,211000000.0,1285000000.0,0.0,125000000.0,625658000,1782000000.0,19400000000.0,625658000,626000000.0,38689000000.0,NYSE,NA,NA,2012,LUMN
